transactionreference,paymenttypedescription,transactionstartedtimestamp,currencyiso3a,mainamount,settlemainamount,settledtimestamp,settlestatus,errorcode,accounttypedescription,requesttypedescription
23-9-81653,AMEX,2016-09-04 04:29:18,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81654,AMEX,2016-09-03 15:57:03,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81657,AMEX,2016-09-04 02:28:10,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81658,AMEX,2016-09-03 20:13:20,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81659,AMEX,2016-09-03 21:29:30,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81662,AMEX,2016-09-03 08:56:17,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81663,AMEX,2016-09-05 00:53:30,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81665,AMEX,2016-09-05 16:27:49,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81666,AMEX,2016-09-06 04:54:23,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81667,AMEX,2016-09-05 17:35:38,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81668,AMEX,2016-09-03 10:48:47,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81673,AMEX,2016-09-03 10:15:32,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81674,AMEX,2016-09-04 21:27:21,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81678,AMEX,2016-09-05 09:34:37,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81679,AMEX,2016-09-04 21:21:56,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81682,AMEX,2016-09-06 07:50:43,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81685,AMEX,2016-09-04 08:57:15,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81686,AMEX,2016-09-06 05:57:19,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81688,AMEX,2016-09-03 17:45:20,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81696,AMEX,2016-09-05 17:26:20,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81702,AMEX,2016-09-04 05:48:20,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81705,AMEX,2016-09-03 01:28:55,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81706,AMEX,2016-09-05 14:48:25,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81711,AMEX,2016-09-06 07:59:10,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81713,AMEX,2016-09-06 09:35:11,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81719,AMEX,2016-09-04 17:43:23,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81721,AMEX,2016-09-06 22:26:17,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81722,AMEX,2016-09-03 11:08:24,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81726,AMEX,2016-09-04 05:03:14,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81727,AMEX,2016-09-03 11:26:22,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81730,AMEX,2016-09-04 11:09:18,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81733,AMEX,2016-09-06 20:15:22,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81739,AMEX,2016-09-03 07:10:19,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81741,AMEX,2016-09-03 12:33:44,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81744,AMEX,2016-09-06 05:29:28,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81746,AMEX,2016-09-04 12:06:03,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81748,AMEX,2016-09-05 07:17:53,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81749,AMEX,2016-09-04 09:41:49,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81750,AMEX,2016-09-06 01:24:40,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81751,AMEX,2016-09-05 07:43:37,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81752,AMEX,2016-09-04 17:09:28,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81753,AMEX,2016-09-06 16:42:26,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81754,AMEX,2016-09-03 04:32:34,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81759,AMEX,2016-09-03 10:47:41,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81761,AMEX,2016-09-05 00:11:25,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81765,AMEX,2016-09-05 14:25:23,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81767,AMEX,2016-09-06 08:49:53,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81769,AMEX,2016-09-06 06:34:44,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81770,AMEX,2016-09-03 21:28:54,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81771,AMEX,2016-09-04 00:41:50,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81776,AMEX,2016-09-04 17:48:15,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81778,AMEX,2016-09-04 07:35:11,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81779,AMEX,2016-09-05 06:16:36,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81783,AMEX,2016-09-04 13:57:51,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81786,AMEX,2016-09-04 18:09:20,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81787,AMEX,2016-09-04 03:05:29,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81790,AMEX,2016-09-06 12:50:07,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81791,AMEX,2016-09-04 00:07:50,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81792,AMEX,2016-09-03 13:13:59,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81796,AMEX,2016-09-06 16:27:20,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81801,AMEX,2016-09-06 03:33:29,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81804,AMEX,2016-09-03 06:01:22,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-81807,AMEX,2016-09-06 01:09:48,GBP,1.89,1.89,,3,70000,ECOM,AUTH
23-9-82112,VISA,2016-09-06 22:27:34,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82114,VISA,2016-09-06 22:05:40,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82122,VISA,2016-09-03 21:20:21,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82125,VISA,2016-09-05 21:31:40,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82127,VISA,2016-09-03 10:49:44,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82129,VISA,2016-09-05 05:12:53,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82130,VISA,2016-09-04 23:48:48,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82131,VISA,2016-09-05 10:51:26,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82132,VISA,2016-09-05 01:03:28,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82133,VISA,2016-09-04 05:50:27,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82134,VISA,2016-09-05 03:21:14,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82135,VISA,2016-09-04 19:44:24,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82136,VISA,2016-09-04 07:43:25,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82139,VISA,2016-09-03 19:31:27,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82140,VISA,2016-09-06 10:25:59,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82141,VISA,2016-09-04 07:46:10,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82143,VISA,2016-09-03 15:35:10,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82147,VISA,2016-09-03 18:26:04,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82148,VISA,2016-09-06 00:47:54,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82150,VISA,2016-09-06 01:40:48,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82151,VISA,2016-09-04 21:54:14,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82153,VISA,2016-09-06 08:38:19,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82155,VISA,2016-09-05 04:46:11,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82161,VISA,2016-09-05 01:47:55,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82162,VISA,2016-09-06 02:55:21,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82163,VISA,2016-09-06 00:45:58,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82164,VISA,2016-09-06 07:01:22,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82169,VISA,2016-09-05 13:07:30,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82173,VISA,2016-09-03 12:21:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82174,VISA,2016-09-05 02:30:46,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82176,VISA,2016-09-06 18:46:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82180,VISA,2016-09-05 06:59:08,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82183,VISA,2016-09-06 06:49:27,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82185,VISA,2016-09-04 06:43:18,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82186,VISA,2016-09-04 23:53:06,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82188,VISA,2016-09-06 18:27:52,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82191,VISA,2016-09-06 00:02:55,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82193,VISA,2016-09-04 04:11:58,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82196,VISA,2016-09-03 04:32:08,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82197,VISA,2016-09-04 23:52:39,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82198,VISA,2016-09-04 23:29:53,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82200,VISA,2016-09-04 19:49:45,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82203,VISA,2016-09-03 15:20:16,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82204,VISA,2016-09-04 13:32:35,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82205,VISA,2016-09-05 02:28:56,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82208,VISA,2016-09-06 07:10:22,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82209,VISA,2016-09-06 07:48:06,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82210,VISA,2016-09-05 10:50:01,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82211,VISA,2016-09-03 01:18:25,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82212,VISA,2016-09-03 23:59:39,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82213,VISA,2016-09-04 15:30:25,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82214,VISA,2016-09-06 17:35:53,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82217,VISA,2016-09-05 21:19:35,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82219,VISA,2016-09-03 11:50:19,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82223,VISA,2016-09-06 13:08:54,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82224,VISA,2016-09-04 07:42:59,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82227,VISA,2016-09-04 02:40:14,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82228,VISA,2016-09-04 16:27:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82229,VISA,2016-09-05 10:46:29,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82230,VISA,2016-09-06 17:18:46,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82234,VISA,2016-09-06 08:52:44,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82236,VISA,2016-09-04 18:11:54,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82238,VISA,2016-09-05 19:15:30,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82239,VISA,2016-09-04 01:06:56,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82240,VISA,2016-09-06 05:41:58,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82241,VISA,2016-09-05 12:22:58,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82243,VISA,2016-09-03 15:24:11,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82245,VISA,2016-09-04 15:35:25,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82248,VISA,2016-09-04 11:02:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82249,VISA,2016-09-05 20:47:39,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82250,VISA,2016-09-06 23:54:34,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82253,VISA,2016-09-05 12:52:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82254,VISA,2016-09-03 05:23:14,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82256,VISA,2016-09-05 07:30:51,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82257,VISA,2016-09-06 19:47:18,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82264,VISA,2016-09-05 02:49:50,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82265,VISA,2016-09-06 00:18:01,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82266,VISA,2016-09-04 16:18:07,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82272,VISA,2016-09-06 13:20:57,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82273,VISA,2016-09-04 18:47:10,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82274,VISA,2016-09-04 08:32:30,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82277,VISA,2016-09-04 03:18:32,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82280,VISA,2016-09-05 09:21:22,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82281,VISA,2016-09-06 12:49:49,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82286,VISA,2016-09-06 07:43:04,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82289,VISA,2016-09-04 19:02:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82294,VISA,2016-09-05 11:43:29,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82299,VISA,2016-09-04 21:38:28,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82301,VISA,2016-09-05 04:50:18,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82303,VISA,2016-09-04 15:23:03,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82304,VISA,2016-09-04 02:18:20,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82306,VISA,2016-09-05 23:40:09,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82312,VISA,2016-09-04 18:19:19,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82313,VISA,2016-09-05 12:30:58,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82314,VISA,2016-09-04 08:13:24,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82315,VISA,2016-09-03 09:19:47,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82316,VISA,2016-09-05 06:36:03,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82319,VISA,2016-09-04 11:44:54,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82320,VISA,2016-09-04 21:02:13,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82324,VISA,2016-09-03 10:52:17,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82325,VISA,2016-09-05 09:59:31,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82328,VISA,2016-09-03 08:34:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82329,VISA,2016-09-03 12:09:01,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82331,VISA,2016-09-05 03:45:24,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82332,VISA,2016-09-03 18:03:38,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82335,VISA,2016-09-04 18:36:41,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82337,VISA,2016-09-06 02:18:32,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82341,VISA,2016-09-03 02:19:05,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82344,VISA,2016-09-03 14:07:23,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82348,VISA,2016-09-04 10:09:17,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82351,VISA,2016-09-05 01:32:47,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82353,VISA,2016-09-04 13:12:30,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82355,VISA,2016-09-05 05:12:36,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82362,VISA,2016-09-03 19:48:09,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82363,VISA,2016-09-03 04:36:15,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82364,VISA,2016-09-06 11:15:27,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82367,VISA,2016-09-04 02:54:06,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82372,VISA,2016-09-05 07:04:38,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82376,VISA,2016-09-03 05:32:45,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82377,VISA,2016-09-06 19:34:46,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82380,VISA,2016-09-04 01:34:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82384,VISA,2016-09-03 17:32:23,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82385,VISA,2016-09-06 00:07:55,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82386,VISA,2016-09-05 12:27:17,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82393,VISA,2016-09-06 18:43:21,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82396,VISA,2016-09-04 17:48:01,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82399,VISA,2016-09-04 02:30:23,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82400,VISA,2016-09-06 22:56:07,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82401,VISA,2016-09-06 18:06:11,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82405,VISA,2016-09-05 18:43:12,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82406,VISA,2016-09-05 22:01:53,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82408,VISA,2016-09-04 23:05:26,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82409,VISA,2016-09-03 18:35:39,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82410,MASTERCARD,2016-09-03 02:14:38,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82411,MASTERCARD,2016-09-03 14:16:40,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82413,MASTERCARD,2016-09-03 17:29:24,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82414,MASTERCARD,2016-09-06 13:41:32,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82415,MASTERCARD,2016-09-05 22:57:54,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82416,MASTERCARD,2016-09-03 05:32:58,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82417,MASTERCARD,2016-09-05 19:02:46,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82419,MASTERCARD,2016-09-04 21:30:23,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82421,MASTERCARD,2016-09-03 10:49:19,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82423,MASTERCARD,2016-09-03 05:18:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82424,MASTERCARD,2016-09-05 04:59:28,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82425,MASTERCARD,2016-09-04 01:53:49,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82432,MASTERCARD,2016-09-05 23:54:05,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82434,MASTERCARD,2016-09-06 02:42:20,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82436,MASTERCARD,2016-09-04 17:42:09,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82437,MASTERCARD,2016-09-03 03:43:29,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82438,MASTERCARD,2016-09-04 01:05:26,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82439,MASTERCARD,2016-09-06 03:30:07,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82440,MASTERCARD,2016-09-04 12:56:29,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82441,MASTERCARD,2016-09-06 03:12:15,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82443,MASTERCARD,2016-09-03 00:29:31,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82445,MASTERCARD,2016-09-03 06:21:30,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82446,MASTERCARD,2016-09-06 17:38:24,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82447,MASTERCARD,2016-09-04 18:58:37,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82450,MASTERCARD,2016-09-03 18:59:21,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82452,MASTERCARD,2016-09-03 16:28:07,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82457,MASTERCARD,2016-09-06 00:41:51,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82462,MASTERCARD,2016-09-06 15:57:29,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82463,MASTERCARD,2016-09-06 20:13:51,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82464,MASTERCARD,2016-09-05 11:28:23,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82467,MASTERCARD,2016-09-04 01:26:16,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82468,MASTERCARD,2016-09-03 15:08:10,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82471,MASTERCARD,2016-09-03 03:22:42,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82474,MASTERCARD,2016-09-03 23:48:33,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82476,MASTERCARD,2016-09-03 17:21:19,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82479,MASTERCARD,2016-09-04 10:42:32,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82481,MASTERCARD,2016-09-04 09:50:32,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82483,MASTERCARD,2016-09-06 21:55:08,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82489,MASTERCARD,2016-09-05 06:46:13,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82491,MASTERCARD,2016-09-04 02:32:05,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82494,MASTERCARD,2016-09-06 00:04:05,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82496,MASTERCARD,2016-09-03 18:01:56,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82498,MASTERCARD,2016-09-05 08:32:11,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82500,MASTERCARD,2016-09-06 13:44:29,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82502,MASTERCARD,2016-09-03 19:11:05,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82503,MASTERCARD,2016-09-06 11:30:23,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82507,MASTERCARD,2016-09-03 17:01:35,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82508,MASTERCARD,2016-09-03 10:14:46,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82510,MASTERCARD,2016-09-05 21:06:37,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82511,MASTERCARD,2016-09-03 11:27:34,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82513,MASTERCARD,2016-09-03 13:25:27,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82514,MASTERCARD,2016-09-05 07:32:45,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82516,MASTERCARD,2016-09-05 00:29:03,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82517,MASTERCARD,2016-09-03 23:39:13,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82518,MASTERCARD,2016-09-03 23:53:06,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82520,MASTERCARD,2016-09-04 22:30:22,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82522,MASTERCARD,2016-09-04 03:11:01,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82524,MASTERCARD,2016-09-04 19:57:10,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82525,MASTERCARD,2016-09-05 17:55:34,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82526,MASTERCARD,2016-09-04 10:31:10,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82527,MASTERCARD,2016-09-05 07:48:46,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82529,MASTERCARD,2016-09-04 23:58:11,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82536,MASTERCARD,2016-09-06 13:34:21,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82539,MASTERCARD,2016-09-03 16:27:21,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82540,MASTERCARD,2016-09-05 11:54:11,GBP,11.89,11.89,,3,70000,ECOM,AUTH
