transactionreference,paymenttypedescription,transactionstartedtimestamp,currencyiso3a,mainamount,settlemainamount,settledtimestamp,settlestatus,errorcode,accounttypedescription,requesttypedescription
23-9-97043,MASTERCARD,2016-06-27 16:04:37,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97044,MASTERCARD,2016-07-20 20:36:55,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97045,MASTERCARD,2016-06-04 18:38:01,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97046,MASTERCARD,2016-07-20 18:54:52,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97047,MASTERCARD,2016-06-11 18:32:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97048,MASTERCARD,2016-06-28 13:22:46,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97049,MASTERCARD,2016-06-06 20:44:02,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97050,MASTERCARD,2016-06-26 13:38:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97051,MASTERCARD,2016-06-09 13:32:12,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97052,MASTERCARD,2016-06-27 14:53:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97053,MASTERCARD,2016-07-02 20:24:36,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97054,MASTERCARD,2016-07-01 19:27:12,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97055,MASTERCARD,2016-06-17 21:33:46,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97057,MASTERCARD,2016-07-18 17:11:47,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97058,MASTERCARD,2016-06-23 19:35:52,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97059,MASTERCARD,2016-06-17 14:24:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97060,MASTERCARD,2016-07-14 23:40:01,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97061,MASTERCARD,2016-07-20 19:39:09,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97062,MASTERCARD,2016-06-18 17:45:30,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97064,MASTERCARD,2016-06-09 19:53:57,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97065,MASTERCARD,2016-07-05 22:34:27,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97066,MASTERCARD,2016-07-13 21:59:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97067,MASTERCARD,2016-06-22 19:50:39,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97068,MASTERCARD,2016-07-17 19:14:35,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97069,MASTERCARD,2016-07-21 13:49:26,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97070,MASTERCARD,2016-06-02 18:43:45,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97071,MASTERCARD,2016-06-06 13:23:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97072,MASTERCARD,2016-07-03 17:38:18,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97073,MASTERCARD,2016-07-15 20:21:09,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97074,MASTERCARD,2016-06-28 12:49:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97075,MASTERCARD,2016-06-12 21:06:57,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97076,MASTERCARD,2016-07-18 19:48:25,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97078,MASTERCARD,2016-07-11 16:02:28,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97080,MASTERCARD,2016-06-16 21:02:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97081,MASTERCARD,2016-07-10 12:22:27,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97082,MASTERCARD,2016-07-04 18:14:10,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97083,MASTERCARD,2016-06-27 14:03:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97084,MASTERCARD,2016-06-26 14:17:55,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97085,MASTERCARD,2016-07-07 15:46:28,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97087,MASTERCARD,2016-06-04 13:31:11,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97088,MASTERCARD,2016-06-11 14:05:20,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97089,MASTERCARD,2016-07-20 23:38:05,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97091,MASTERCARD,2016-07-15 17:08:04,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97092,MASTERCARD,2016-06-25 13:23:14,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97093,MASTERCARD,2016-06-18 16:25:14,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97094,MASTERCARD,2016-06-22 14:05:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97095,MASTERCARD,2016-07-06 20:05:31,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97096,MASTERCARD,2016-06-24 19:10:05,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97097,MASTERCARD,2016-06-18 18:45:11,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97098,MASTERCARD,2016-07-07 15:33:26,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97099,MASTERCARD,2016-07-13 21:15:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97100,MASTERCARD,2016-06-06 23:13:17,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97101,MASTERCARD,2016-07-01 20:53:25,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97102,MASTERCARD,2016-07-16 21:55:06,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97103,MASTERCARD,2016-06-01 22:11:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97104,MASTERCARD,2016-06-14 17:30:22,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97105,MASTERCARD,2016-06-15 18:47:05,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97106,MASTERCARD,2016-07-15 19:46:50,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97108,MASTERCARD,2016-07-21 14:23:07,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97109,MASTERCARD,2016-06-28 15:36:45,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97110,MASTERCARD,2016-06-13 12:23:53,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97111,MASTERCARD,2016-06-17 16:14:12,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97112,MASTERCARD,2016-07-01 22:39:56,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97113,MASTERCARD,2016-07-20 18:08:43,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97114,MASTERCARD,2016-06-23 17:02:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97115,MASTERCARD,2016-07-21 20:25:43,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97116,MASTERCARD,2016-06-04 14:56:33,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97117,MASTERCARD,2016-06-15 19:31:03,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97118,MASTERCARD,2016-07-05 16:28:59,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97119,MASTERCARD,2016-06-16 21:46:19,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97120,MASTERCARD,2016-06-11 18:59:59,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97121,MASTERCARD,2016-06-25 21:20:45,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97122,MASTERCARD,2016-06-03 19:16:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97123,MASTERCARD,2016-07-12 17:40:10,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97124,MASTERCARD,2016-07-17 18:07:36,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97125,MASTERCARD,2016-06-27 23:03:47,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97126,MASTERCARD,2016-07-10 17:38:38,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97127,MASTERCARD,2016-07-01 18:27:19,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97128,MASTERCARD,2016-07-20 22:56:21,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97129,MASTERCARD,2016-06-27 14:25:52,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97130,MASTERCARD,2016-07-20 12:33:36,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97131,MASTERCARD,2016-07-10 13:34:23,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97132,MASTERCARD,2016-06-01 13:20:49,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97133,MASTERCARD,2016-07-15 15:07:19,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97134,MASTERCARD,2016-06-02 14:47:57,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97135,MASTERCARD,2016-06-13 14:30:36,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97137,MASTERCARD,2016-06-02 23:11:04,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97138,MASTERCARD,2016-07-04 22:20:59,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97140,MASTERCARD,2016-06-11 21:28:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97141,MASTERCARD,2016-07-20 18:12:10,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97142,MASTERCARD,2016-06-07 14:54:30,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97143,MASTERCARD,2016-06-26 14:22:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97144,MASTERCARD,2016-07-01 14:35:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97145,MASTERCARD,2016-07-05 18:58:17,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97146,MASTERCARD,2016-06-12 21:56:34,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97147,MASTERCARD,2016-07-21 20:20:41,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97148,MASTERCARD,2016-07-13 15:28:07,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97149,MASTERCARD,2016-07-08 19:06:28,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97150,MASTERCARD,2016-06-19 16:57:20,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97152,MASTERCARD,2016-07-08 23:58:07,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97153,MASTERCARD,2016-07-15 22:11:49,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97155,MASTERCARD,2016-06-26 19:30:09,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97156,MASTERCARD,2016-06-08 21:59:28,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97158,MASTERCARD,2016-06-15 14:40:27,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97159,MASTERCARD,2016-06-25 13:14:59,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97160,MASTERCARD,2016-06-13 16:47:20,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97161,MASTERCARD,2016-07-13 17:45:05,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97163,MASTERCARD,2016-06-24 22:14:23,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97165,MASTERCARD,2016-07-21 23:47:34,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97168,MASTERCARD,2016-06-19 22:05:53,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97169,MASTERCARD,2016-06-24 13:34:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97170,MASTERCARD,2016-06-23 19:57:58,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97171,MASTERCARD,2016-06-01 19:53:17,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97172,MASTERCARD,2016-07-09 18:51:51,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97173,MASTERCARD,2016-06-11 13:52:28,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97175,MASTERCARD,2016-07-02 13:51:38,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97176,MASTERCARD,2016-06-05 16:34:47,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97177,MASTERCARD,2016-06-14 19:38:37,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97178,MASTERCARD,2016-06-18 23:52:21,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97179,MASTERCARD,2016-06-20 14:10:30,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97180,MASTERCARD,2016-06-20 14:04:17,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97181,MASTERCARD,2016-07-16 19:39:31,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97182,MASTERCARD,2016-06-21 21:02:42,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97183,MASTERCARD,2016-07-08 22:14:42,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97184,MASTERCARD,2016-06-17 18:26:35,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97185,MASTERCARD,2016-06-04 19:46:46,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97186,MASTERCARD,2016-06-09 14:14:18,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97187,MASTERCARD,2016-07-15 14:51:31,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97189,MASTERCARD,2016-06-07 21:19:03,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97190,MASTERCARD,2016-07-15 14:15:10,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97191,MASTERCARD,2016-07-17 12:45:28,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97192,MASTERCARD,2016-07-02 12:35:25,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97193,MASTERCARD,2016-07-17 19:07:46,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97194,MASTERCARD,2016-07-21 21:25:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97195,MASTERCARD,2016-06-23 18:57:55,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97196,MASTERCARD,2016-06-21 18:19:33,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97197,MASTERCARD,2016-06-13 21:19:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97199,MASTERCARD,2016-06-09 15:42:45,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97200,MASTERCARD,2016-06-01 15:42:06,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97201,MASTERCARD,2016-06-11 19:40:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97202,MASTERCARD,2016-07-03 12:43:48,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97203,MASTERCARD,2016-07-20 21:26:46,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97204,MASTERCARD,2016-06-06 20:28:58,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97205,MASTERCARD,2016-07-14 17:22:41,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97206,MASTERCARD,2016-06-27 17:08:49,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97207,MASTERCARD,2016-07-05 21:13:56,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97208,MASTERCARD,2016-06-27 15:19:45,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97209,MASTERCARD,2016-07-10 14:28:48,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97210,MASTERCARD,2016-07-21 23:08:24,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97211,MASTERCARD,2016-06-10 19:17:34,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97212,MASTERCARD,2016-07-03 20:46:01,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97213,MASTERCARD,2016-06-09 15:19:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97214,MASTERCARD,2016-06-19 12:34:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97215,MASTERCARD,2016-06-26 17:12:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97216,MASTERCARD,2016-07-14 17:33:22,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97217,MASTERCARD,2016-07-20 17:38:57,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97218,MASTERCARD,2016-06-20 17:48:53,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97219,MASTERCARD,2016-07-12 21:48:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97220,MASTERCARD,2016-06-01 13:26:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97221,MASTERCARD,2016-07-18 17:49:50,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97222,MASTERCARD,2016-07-06 23:31:08,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97223,MASTERCARD,2016-07-04 23:14:42,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97225,MASTERCARD,2016-06-07 14:36:26,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97226,MASTERCARD,2016-06-19 13:57:02,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97227,MASTERCARD,2016-07-16 12:48:35,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97229,MASTERCARD,2016-06-10 16:42:07,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97230,MASTERCARD,2016-06-12 13:34:28,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97232,MASTERCARD,2016-06-04 12:10:18,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97233,MASTERCARD,2016-07-03 15:32:48,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97234,MASTERCARD,2016-07-15 23:42:49,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97235,MASTERCARD,2016-06-13 23:32:11,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97236,MASTERCARD,2016-06-04 21:57:04,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97237,MASTERCARD,2016-06-13 12:58:56,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97238,MASTERCARD,2016-06-02 23:38:30,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97239,MASTERCARD,2016-06-02 17:12:12,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97240,MASTERCARD,2016-06-11 17:12:11,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97241,MASTERCARD,2016-07-05 12:19:29,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97242,MASTERCARD,2016-06-05 19:29:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97243,MASTERCARD,2016-06-11 17:55:56,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97244,MASTERCARD,2016-07-20 20:51:17,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97245,MASTERCARD,2016-06-04 18:01:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97247,MASTERCARD,2016-06-14 17:35:47,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97248,MASTERCARD,2016-06-21 16:44:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97249,MASTERCARD,2016-06-02 14:10:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97250,MASTERCARD,2016-06-18 15:33:18,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97251,MASTERCARD,2016-06-23 17:02:40,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97252,MASTERCARD,2016-07-14 20:14:25,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97253,MASTERCARD,2016-06-15 19:03:21,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97254,MASTERCARD,2016-06-01 21:10:40,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97255,MASTERCARD,2016-07-04 18:04:50,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97256,MASTERCARD,2016-07-04 20:27:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97257,MASTERCARD,2016-07-04 14:41:35,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97258,MASTERCARD,2016-06-18 13:26:24,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97259,MASTERCARD,2016-06-04 17:39:37,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97260,MASTERCARD,2016-06-09 15:05:40,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97261,MASTERCARD,2016-07-01 19:32:27,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97262,MASTERCARD,2016-06-16 20:18:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97263,MASTERCARD,2016-07-04 15:31:41,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97264,MASTERCARD,2016-06-18 15:52:01,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97265,MASTERCARD,2016-06-21 13:05:59,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97266,MASTERCARD,2016-06-25 16:14:07,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97267,MASTERCARD,2016-06-13 12:44:40,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97268,MASTERCARD,2016-06-12 18:19:24,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97269,MASTERCARD,2016-07-18 15:54:34,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97270,MASTERCARD,2016-06-24 12:53:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97271,MASTERCARD,2016-07-17 23:28:39,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97272,MASTERCARD,2016-06-23 23:41:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97273,MASTERCARD,2016-06-20 15:24:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97274,MASTERCARD,2016-07-04 14:47:49,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97275,MASTERCARD,2016-06-04 20:07:18,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97276,MASTERCARD,2016-06-25 21:55:46,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97277,MASTERCARD,2016-06-09 12:22:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97278,MASTERCARD,2016-06-22 23:56:35,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97279,MASTERCARD,2016-06-03 14:36:37,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97281,MASTERCARD,2016-07-08 16:33:23,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97283,MASTERCARD,2016-06-20 16:27:56,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97285,MASTERCARD,2016-06-26 16:10:40,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97286,MASTERCARD,2016-07-13 15:49:31,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97287,MASTERCARD,2016-07-05 22:18:35,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97289,MASTERCARD,2016-07-06 20:44:25,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97290,MASTERCARD,2016-07-12 14:01:28,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97291,MASTERCARD,2016-06-15 21:57:27,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97292,MASTERCARD,2016-07-03 17:44:17,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97293,MASTERCARD,2016-07-21 15:25:14,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97294,MASTERCARD,2016-06-23 23:43:26,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97295,MASTERCARD,2016-07-21 13:01:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97296,MASTERCARD,2016-07-11 14:46:31,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97297,MASTERCARD,2016-07-15 14:32:47,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97298,MASTERCARD,2016-07-16 18:38:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97299,MASTERCARD,2016-06-15 23:42:03,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97300,MASTERCARD,2016-07-20 19:48:30,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97301,MASTERCARD,2016-07-12 14:28:36,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97302,MASTERCARD,2016-07-18 19:56:53,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97303,MASTERCARD,2016-06-18 17:38:01,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97304,MASTERCARD,2016-06-09 21:54:04,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97306,MASTERCARD,2016-06-20 16:44:03,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97307,MASTERCARD,2016-07-04 14:34:53,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97308,MASTERCARD,2016-06-05 19:09:19,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97310,MASTERCARD,2016-06-25 12:12:19,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97311,MASTERCARD,2016-06-23 14:55:32,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97312,MASTERCARD,2016-07-03 20:41:22,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97313,MASTERCARD,2016-07-18 20:09:39,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97314,MASTERCARD,2016-07-09 21:06:40,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97315,MASTERCARD,2016-07-14 18:33:30,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97317,MASTERCARD,2016-06-07 17:41:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97318,MASTERCARD,2016-06-27 19:45:52,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97319,MASTERCARD,2016-07-12 20:57:45,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97320,MASTERCARD,2016-07-01 23:52:12,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97321,MASTERCARD,2016-06-10 13:38:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97322,MASTERCARD,2016-07-18 21:15:01,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97324,MASTERCARD,2016-07-12 12:35:24,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97327,MASTERCARD,2016-06-03 16:06:56,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97328,MASTERCARD,2016-07-08 19:21:31,EUR,0.85,0.85,,1,0,ECOM,AUTH
